Transaction,Item,date_time,period_day,weekday_weekend
5411,Coffee,1/27/2017 11:14,morning,weekday
5412,Coffee,1/27/2017 11:22,morning,weekday
5413,Bread,1/27/2017 11:31,morning,weekday
5414,Coffee,1/27/2017 11:40,morning,weekday
5414,Muffin,1/27/2017 11:40,morning,weekday
5415,Sandwich,1/27/2017 11:52,morning,weekday
5416,Pastry,1/27/2017 12:00,afternoon,weekday
5416,Hot chocolate,1/27/2017 12:00,afternoon,weekday
5416,Coffee,1/27/2017 12:00,afternoon,weekday
5416,Cake,1/27/2017 12:00,afternoon,weekday
5417,Scone,1/27/2017 12:04,afternoon,weekday
5417,Coffee,1/27/2017 12:04,afternoon,weekday
5417,Bread,1/27/2017 12:04,afternoon,weekday
5418,Coffee,1/27/2017 12:09,afternoon,weekday
5418,Coffee,1/27/2017 12:09,afternoon,weekday
5418,Tea,1/27/2017 12:09,afternoon,weekday
5418,Cake,1/27/2017 12:09,afternoon,weekday
5418,Medialuna,1/27/2017 12:09,afternoon,weekday
5419,Bread,1/27/2017 12:11,afternoon,weekday
5420,Bread,1/27/2017 12:12,afternoon,weekday
5421,Tea,1/27/2017 12:15,afternoon,weekday
5421,Soup,1/27/2017 12:15,afternoon,weekday
5422,Coffee,1/27/2017 12:17,afternoon,weekday
5422,Coffee,1/27/2017 12:17,afternoon,weekday
5423,Coffee,1/27/2017 12:19,afternoon,weekday
5423,Sandwich,1/27/2017 12:19,afternoon,weekday
5424,Bread,1/27/2017 12:20,afternoon,weekday
5425,Truffles,1/27/2017 12:22,afternoon,weekday
5425,Soup,1/27/2017 12:22,afternoon,weekday
5426,Soup,1/27/2017 12:22,afternoon,weekday
5426,Truffles,1/27/2017 12:22,afternoon,weekday
5427,Chicken Stew,1/27/2017 12:45,afternoon,weekday
5427,Coffee,1/27/2017 12:45,afternoon,weekday
5428,Soup,1/27/2017 12:53,afternoon,weekday
5429,Soup,1/27/2017 12:56,afternoon,weekday
5430,Spanish Brunch,1/27/2017 13:02,afternoon,weekday
5430,Truffles,1/27/2017 13:02,afternoon,weekday
5430,Juice,1/27/2017 13:02,afternoon,weekday
5430,Sandwich,1/27/2017 13:02,afternoon,weekday
5431,Cookies,1/27/2017 13:03,afternoon,weekday
5432,Bread,1/27/2017 13:15,afternoon,weekday
5432,Muffin,1/27/2017 13:15,afternoon,weekday
5433,Coffee,1/27/2017 13:23,afternoon,weekday
5433,Tea,1/27/2017 13:23,afternoon,weekday
5433,Brownie,1/27/2017 13:23,afternoon,weekday
5434,Tea,1/27/2017 13:43,afternoon,weekday
5435,Coffee,1/27/2017 13:44,afternoon,weekday
5435,Tea,1/27/2017 13:44,afternoon,weekday
5435,Soup,1/27/2017 13:44,afternoon,weekday
5435,Extra Salami or Feta,1/27/2017 13:44,afternoon,weekday
5436,Baguette,1/27/2017 13:44,afternoon,weekday
5437,Bread,1/27/2017 13:46,afternoon,weekday
5437,Muffin,1/27/2017 13:46,afternoon,weekday
5437,Tea,1/27/2017 13:46,afternoon,weekday
5437,Soup,1/27/2017 13:46,afternoon,weekday
5438,Coffee,1/27/2017 13:48,afternoon,weekday
5438,Soup,1/27/2017 13:48,afternoon,weekday
5438,Sandwich,1/27/2017 13:48,afternoon,weekday
5440,Coffee,1/27/2017 13:59,afternoon,weekday
5441,Tea,1/27/2017 14:12,afternoon,weekday
5442,Tea,1/27/2017 14:13,afternoon,weekday
5443,Tea,1/27/2017 14:14,afternoon,weekday
5444,Coffee,1/27/2017 14:23,afternoon,weekday
5444,Scone,1/27/2017 14:23,afternoon,weekday
5445,Cookies,1/27/2017 14:26,afternoon,weekday
5445,Muffin,1/27/2017 14:26,afternoon,weekday
5445,Coffee,1/27/2017 14:26,afternoon,weekday
5446,Bread,1/27/2017 14:49,afternoon,weekday
5446,Cookies,1/27/2017 14:49,afternoon,weekday
5447,Coffee,1/27/2017 14:52,afternoon,weekday
5448,Scone,1/27/2017 15:01,afternoon,weekday
5448,Soup,1/27/2017 15:01,afternoon,weekday
5448,Hot chocolate,1/27/2017 15:01,afternoon,weekday
5449,Scone,1/27/2017 15:05,afternoon,weekday
5449,Coffee,1/27/2017 15:05,afternoon,weekday
5450,Bread,1/27/2017 15:05,afternoon,weekday
5451,Bread,1/27/2017 15:12,afternoon,weekday
5451,Cookies,1/27/2017 15:12,afternoon,weekday
5452,Cake,1/27/2017 15:52,afternoon,weekday
5452,Toast,1/27/2017 15:52,afternoon,weekday
5452,Scone,1/27/2017 15:52,afternoon,weekday
5452,Juice,1/27/2017 15:52,afternoon,weekday
5452,Bread,1/27/2017 15:52,afternoon,weekday
5453,Cake,1/27/2017 16:14,afternoon,weekday
5453,Hot chocolate,1/27/2017 16:14,afternoon,weekday
5453,Tea,1/27/2017 16:14,afternoon,weekday
5454,Tea,1/27/2017 16:18,afternoon,weekday
5454,Tea,1/27/2017 16:18,afternoon,weekday
5454,Soup,1/27/2017 16:18,afternoon,weekday
5454,Bakewell,1/27/2017 16:18,afternoon,weekday
5455,Coffee,1/27/2017 16:38,afternoon,weekday
5455,Coffee,1/27/2017 16:38,afternoon,weekday
5455,Coffee,1/27/2017 16:38,afternoon,weekday
5455,Bread,1/27/2017 16:38,afternoon,weekday
5455,Bakewell,1/27/2017 16:38,afternoon,weekday
5455,Brownie,1/27/2017 16:38,afternoon,weekday
5455,Cookies,1/27/2017 16:38,afternoon,weekday
5455,Cake,1/27/2017 16:38,afternoon,weekday
5456,Cake,1/27/2017 16:39,afternoon,weekday
5456,Coffee,1/27/2017 16:39,afternoon,weekday
5457,Coffee,1/27/2017 16:43,afternoon,weekday
5457,Cookies,1/27/2017 16:43,afternoon,weekday
5457,Cake,1/27/2017 16:43,afternoon,weekday
5458,Tea,1/27/2017 17:03,evening,weekday
5458,Cookies,1/27/2017 17:03,evening,weekday
5458,Coffee,1/27/2017 17:03,evening,weekday
5459,Coffee,1/27/2017 20:20,evening,weekday
5460,Pastry,1/28/2017 8:52,morning,weekend
5460,Medialuna,1/28/2017 8:52,morning,weekend
5460,Coffee,1/28/2017 8:52,morning,weekend
5460,Juice,1/28/2017 8:52,morning,weekend
5460,Farm House,1/28/2017 8:52,morning,weekend
5460,Brownie,1/28/2017 8:52,morning,weekend
5461,Bread,1/28/2017 8:57,morning,weekend
5462,Coffee,1/28/2017 9:01,morning,weekend
5462,Bread,1/28/2017 9:01,morning,weekend
5462,Pastry,1/28/2017 9:01,morning,weekend
5462,Alfajores,1/28/2017 9:01,morning,weekend
5463,Scone,1/28/2017 9:19,morning,weekend
5464,Scone,1/28/2017 9:20,morning,weekend
5464,Pastry,1/28/2017 9:20,morning,weekend
5465,Pastry,1/28/2017 9:22,morning,weekend
5465,Coffee,1/28/2017 9:22,morning,weekend
5465,Coffee,1/28/2017 9:22,morning,weekend
5466,Bread,1/28/2017 9:26,morning,weekend
5466,Eggs,1/28/2017 9:26,morning,weekend
5467,Coffee,1/28/2017 9:37,morning,weekend
5467,Toast,1/28/2017 9:37,morning,weekend
5468,Tea,1/28/2017 9:40,morning,weekend
5469,Bread,1/28/2017 9:42,morning,weekend
5469,Baguette,1/28/2017 9:42,morning,weekend
5470,Farm House,1/28/2017 9:43,morning,weekend
5471,Bread,1/28/2017 9:44,morning,weekend
5471,Medialuna,1/28/2017 9:44,morning,weekend
5472,Farm House,1/28/2017 9:47,morning,weekend
5472,Baguette,1/28/2017 9:47,morning,weekend
5473,The Nomad,1/28/2017 9:48,morning,weekend
5473,Tea,1/28/2017 9:48,morning,weekend
5473,Coffee,1/28/2017 9:48,morning,weekend
5474,Coffee,1/28/2017 9:54,morning,weekend
5474,Bakewell,1/28/2017 9:54,morning,weekend
5474,Pastry,1/28/2017 9:54,morning,weekend
5474,Juice,1/28/2017 9:54,morning,weekend
5474,Hot chocolate,1/28/2017 9:54,morning,weekend
5475,Baguette,1/28/2017 9:55,morning,weekend
5475,Coffee,1/28/2017 9:55,morning,weekend
5475,Bakewell,1/28/2017 9:55,morning,weekend
5476,Bread,1/28/2017 10:10,morning,weekend
5477,Coffee,1/28/2017 10:10,morning,weekend
5478,Coffee,1/28/2017 10:12,morning,weekend
5478,Coffee,1/28/2017 10:12,morning,weekend
5478,Coffee,1/28/2017 10:12,morning,weekend
5478,Pastry,1/28/2017 10:12,morning,weekend
5479,Coffee,1/28/2017 10:19,morning,weekend
5479,Coffee,1/28/2017 10:19,morning,weekend
5479,Hot chocolate,1/28/2017 10:19,morning,weekend
5479,Muffin,1/28/2017 10:19,morning,weekend
5480,Scandinavian,1/28/2017 10:21,morning,weekend
5481,Toast,1/28/2017 10:23,morning,weekend
5481,Tea,1/28/2017 10:23,morning,weekend
5481,Coffee,1/28/2017 10:23,morning,weekend
5482,Bread,1/28/2017 10:26,morning,weekend
5483,Bread,1/28/2017 10:31,morning,weekend
5484,Bread,1/28/2017 10:32,morning,weekend
5484,Medialuna,1/28/2017 10:32,morning,weekend
5485,Coffee,1/28/2017 10:37,morning,weekend
5485,Tea,1/28/2017 10:37,morning,weekend
5486,Coffee,1/28/2017 10:38,morning,weekend
5486,Cookies,1/28/2017 10:38,morning,weekend
5487,Frittata,1/28/2017 10:44,morning,weekend
5487,Pastry,1/28/2017 10:44,morning,weekend
5487,Vegan mincepie,1/28/2017 10:44,morning,weekend
5488,Bread,1/28/2017 10:50,morning,weekend
5489,Coffee,1/28/2017 10:52,morning,weekend
5489,Muffin,1/28/2017 10:52,morning,weekend
5490,Medialuna,1/28/2017 10:53,morning,weekend
5491,Cake,1/28/2017 10:55,morning,weekend
5492,Coffee,1/28/2017 11:00,morning,weekend
5492,Brownie,1/28/2017 11:00,morning,weekend
5492,Bread,1/28/2017 11:00,morning,weekend
5492,Frittata,1/28/2017 11:00,morning,weekend
5492,Juice,1/28/2017 11:00,morning,weekend
5492,Smoothies,1/28/2017 11:00,morning,weekend
5492,Scone,1/28/2017 11:00,morning,weekend
5493,Bread,1/28/2017 11:02,morning,weekend
5493,Coffee,1/28/2017 11:02,morning,weekend
5493,Bakewell,1/28/2017 11:02,morning,weekend
5494,Coffee,1/28/2017 11:04,morning,weekend
5494,Coffee,1/28/2017 11:04,morning,weekend
5495,Bread,1/28/2017 11:06,morning,weekend
5495,Focaccia,1/28/2017 11:06,morning,weekend
5496,The Nomad,1/28/2017 11:08,morning,weekend
5496,Tea,1/28/2017 11:08,morning,weekend
5496,Coffee,1/28/2017 11:08,morning,weekend
5497,Bread,1/28/2017 11:09,morning,weekend
5498,Bread,1/28/2017 11:11,morning,weekend
5498,Baguette,1/28/2017 11:11,morning,weekend
5499,Bread,1/28/2017 11:12,morning,weekend
5500,Tea,1/28/2017 11:13,morning,weekend
5501,Coffee,1/28/2017 11:21,morning,weekend
5501,Coffee,1/28/2017 11:21,morning,weekend
5501,Medialuna,1/28/2017 11:21,morning,weekend
5502,Juice,1/28/2017 11:22,morning,weekend
5503,Coffee,1/28/2017 11:23,morning,weekend
5503,Hot chocolate,1/28/2017 11:23,morning,weekend
5503,Brownie,1/28/2017 11:23,morning,weekend
5504,Coffee,1/28/2017 11:24,morning,weekend
5504,Coffee,1/28/2017 11:24,morning,weekend
5504,Medialuna,1/28/2017 11:24,morning,weekend
5505,Coffee,1/28/2017 11:29,morning,weekend
5506,Brownie,1/28/2017 11:32,morning,weekend
5506,Bread,1/28/2017 11:32,morning,weekend
5507,Coffee,1/28/2017 11:43,morning,weekend
5507,Scone,1/28/2017 11:43,morning,weekend
5508,Tea,1/28/2017 11:48,morning,weekend
5508,Hot chocolate,1/28/2017 11:48,morning,weekend
5508,Scone,1/28/2017 11:48,morning,weekend
5509,Salad,1/28/2017 11:49,morning,weekend
5509,Extra Salami or Feta,1/28/2017 11:49,morning,weekend
5509,Sandwich,1/28/2017 11:49,morning,weekend
5509,Coffee,1/28/2017 11:49,morning,weekend
5510,Cake,1/28/2017 11:50,morning,weekend
5510,Jam,1/28/2017 11:50,morning,weekend
5511,Hot chocolate,1/28/2017 11:52,morning,weekend
5511,Bread,1/28/2017 11:52,morning,weekend
5511,Brownie,1/28/2017 11:52,morning,weekend
5511,Scone,1/28/2017 11:52,morning,weekend
5512,Bakewell,1/28/2017 11:55,morning,weekend
5512,Cake,1/28/2017 11:55,morning,weekend
5512,Bread,1/28/2017 11:55,morning,weekend
5513,Coffee,1/28/2017 11:57,morning,weekend
5513,Bread,1/28/2017 11:57,morning,weekend
5513,Muffin,1/28/2017 11:57,morning,weekend
5513,Cake,1/28/2017 11:57,morning,weekend
5514,Scone,1/28/2017 11:58,morning,weekend
5514,Hot chocolate,1/28/2017 11:58,morning,weekend
5515,Bread,1/28/2017 11:59,morning,weekend
5515,Jam,1/28/2017 11:59,morning,weekend
5515,Scone,1/28/2017 11:59,morning,weekend
5516,Hot chocolate,1/28/2017 12:00,afternoon,weekend
5516,Scone,1/28/2017 12:00,afternoon,weekend
5517,Scandinavian,1/28/2017 12:01,afternoon,weekend
5518,Coffee,1/28/2017 12:04,afternoon,weekend
5519,Bread,1/28/2017 12:12,afternoon,weekend
5519,Coffee,1/28/2017 12:12,afternoon,weekend
5520,Coffee,1/28/2017 12:20,afternoon,weekend
5520,Bread,1/28/2017 12:20,afternoon,weekend
5520,Frittata,1/28/2017 12:20,afternoon,weekend
5521,Bread,1/28/2017 12:22,afternoon,weekend
5521,Focaccia,1/28/2017 12:22,afternoon,weekend
5522,Bread,1/28/2017 12:26,afternoon,weekend
5522,Gingerbread syrup,1/28/2017 12:26,afternoon,weekend
5523,Coffee,1/28/2017 12:27,afternoon,weekend
5523,Bread,1/28/2017 12:27,afternoon,weekend
5524,Bread,1/28/2017 12:30,afternoon,weekend
5525,Bread,1/28/2017 12:37,afternoon,weekend
5525,Tea,1/28/2017 12:37,afternoon,weekend
5526,Bread,1/28/2017 12:40,afternoon,weekend
5527,Spanish Brunch,1/28/2017 12:50,afternoon,weekend
5527,Toast,1/28/2017 12:50,afternoon,weekend
5527,Juice,1/28/2017 12:50,afternoon,weekend
5527,Coffee,1/28/2017 12:50,afternoon,weekend
5528,Bread,1/28/2017 13:05,afternoon,weekend
5528,Focaccia,1/28/2017 13:05,afternoon,weekend
5529,Coffee,1/28/2017 13:16,afternoon,weekend
5529,Bread,1/28/2017 13:16,afternoon,weekend
5529,Frittata,1/28/2017 13:16,afternoon,weekend
5529,Salad,1/28/2017 13:16,afternoon,weekend
5529,Sandwich,1/28/2017 13:16,afternoon,weekend
5530,Coffee,1/28/2017 13:19,afternoon,weekend
5531,Brownie,1/28/2017 13:20,afternoon,weekend
5531,Tea,1/28/2017 13:20,afternoon,weekend
5532,Sandwich,1/28/2017 13:22,afternoon,weekend
5533,Bread,1/28/2017 13:31,afternoon,weekend
5534,Chicken Stew,1/28/2017 13:34,afternoon,weekend
5534,Sandwich,1/28/2017 13:34,afternoon,weekend
5534,Sandwich,1/28/2017 13:34,afternoon,weekend
5534,Tea,1/28/2017 13:34,afternoon,weekend
5534,Bread,1/28/2017 13:34,afternoon,weekend
5535,Soup,1/28/2017 13:35,afternoon,weekend
5535,Sandwich,1/28/2017 13:35,afternoon,weekend
5535,Coffee,1/28/2017 13:35,afternoon,weekend
5536,Tea,1/28/2017 13:37,afternoon,weekend
5536,Bread,1/28/2017 13:37,afternoon,weekend
5537,Bread,1/28/2017 13:42,afternoon,weekend
5538,Bread,1/28/2017 13:51,afternoon,weekend
5539,Valentine's card,1/28/2017 13:53,afternoon,weekend
5540,Coffee,1/28/2017 14:06,afternoon,weekend
5540,Coffee,1/28/2017 14:06,afternoon,weekend
5541,Scandinavian,1/28/2017 14:20,afternoon,weekend
5541,Cake,1/28/2017 14:20,afternoon,weekend
5542,Focaccia,1/28/2017 14:22,afternoon,weekend
5543,Scandinavian,1/28/2017 14:23,afternoon,weekend
5543,Bread,1/28/2017 14:23,afternoon,weekend
5543,Jam,1/28/2017 14:23,afternoon,weekend
5543,Salad,1/28/2017 14:23,afternoon,weekend
5543,Extra Salami or Feta,1/28/2017 14:23,afternoon,weekend
5543,Frittata,1/28/2017 14:23,afternoon,weekend
5543,Mineral water,1/28/2017 14:23,afternoon,weekend
5544,Hot chocolate,1/28/2017 14:27,afternoon,weekend
5545,Cake,1/28/2017 14:45,afternoon,weekend
5545,Coke,1/28/2017 14:45,afternoon,weekend
5546,Scone,1/28/2017 14:52,afternoon,weekend
5546,Tea,1/28/2017 14:52,afternoon,weekend
5547,Tea,1/28/2017 14:58,afternoon,weekend
5547,Tea,1/28/2017 14:58,afternoon,weekend
5548,Cake,1/28/2017 15:07,afternoon,weekend
5548,Brownie,1/28/2017 15:07,afternoon,weekend
5549,Brownie,1/28/2017 15:08,afternoon,weekend
5550,Coffee,1/28/2017 15:10,afternoon,weekend
5551,Bread,1/28/2017 15:15,afternoon,weekend
5552,Bread,1/28/2017 15:16,afternoon,weekend
5552,Coffee,1/28/2017 15:16,afternoon,weekend
5553,Coffee,1/28/2017 15:16,afternoon,weekend
5553,Tea,1/28/2017 15:16,afternoon,weekend
5553,Scone,1/28/2017 15:16,afternoon,weekend
5554,Coffee,1/28/2017 15:19,afternoon,weekend
5554,Coffee,1/28/2017 15:19,afternoon,weekend
5555,Coffee,1/28/2017 15:30,afternoon,weekend
5556,Tea,1/28/2017 15:32,afternoon,weekend
5556,Muffin,1/28/2017 15:32,afternoon,weekend
5557,Hot chocolate,1/28/2017 15:43,afternoon,weekend
5557,Tea,1/28/2017 15:43,afternoon,weekend
5557,Medialuna,1/28/2017 15:43,afternoon,weekend
5558,Coffee,1/28/2017 15:49,afternoon,weekend
5558,Hot chocolate,1/28/2017 15:49,afternoon,weekend
5558,Bread,1/28/2017 15:49,afternoon,weekend
5559,Bread,1/28/2017 15:59,afternoon,weekend
5560,Coffee,1/28/2017 16:00,afternoon,weekend
5560,Coffee,1/28/2017 16:00,afternoon,weekend
5560,Tea,1/28/2017 16:00,afternoon,weekend
5560,Bread,1/28/2017 16:00,afternoon,weekend
5561,Coffee,1/28/2017 16:02,afternoon,weekend
5561,Tea,1/28/2017 16:02,afternoon,weekend
5562,Coffee,1/28/2017 16:05,afternoon,weekend
5562,Coffee,1/28/2017 16:05,afternoon,weekend
5562,Tea,1/28/2017 16:05,afternoon,weekend
5562,Juice,1/28/2017 16:05,afternoon,weekend
5562,Cake,1/28/2017 16:05,afternoon,weekend
5562,Bakewell,1/28/2017 16:05,afternoon,weekend
5562,Cookies,1/28/2017 16:05,afternoon,weekend
5562,Sandwich,1/28/2017 16:05,afternoon,weekend
5564,Coffee,1/28/2017 16:41,afternoon,weekend
5565,Coffee,1/28/2017 16:49,afternoon,weekend
5566,Bread,1/29/2017 8:57,morning,weekend
5566,Pastry,1/29/2017 8:57,morning,weekend
5567,Baguette,1/29/2017 9:22,morning,weekend
5567,Brownie,1/29/2017 9:22,morning,weekend
5568,Bread,1/29/2017 9:28,morning,weekend
5569,Cookies,1/29/2017 9:43,morning,weekend
5569,Coffee,1/29/2017 9:43,morning,weekend
5569,Pastry,1/29/2017 9:43,morning,weekend
5569,Cookies,1/29/2017 9:43,morning,weekend
5570,Coffee,1/29/2017 9:58,morning,weekend
5571,Coffee,1/29/2017 10:13,morning,weekend
5571,Hot chocolate,1/29/2017 10:13,morning,weekend
5571,Bread,1/29/2017 10:13,morning,weekend
5572,Coffee,1/29/2017 10:18,morning,weekend
5573,Coffee,1/29/2017 10:35,morning,weekend
5573,Pastry,1/29/2017 10:35,morning,weekend
5573,Coffee,1/29/2017 10:35,morning,weekend
5574,Tea,1/29/2017 10:52,morning,weekend
5575,Coffee,1/29/2017 10:56,morning,weekend
5576,Pastry,1/29/2017 11:02,morning,weekend
5576,Muffin,1/29/2017 11:02,morning,weekend
5577,Coffee,1/29/2017 11:14,morning,weekend
5577,Tea,1/29/2017 11:14,morning,weekend
5577,Soup,1/29/2017 11:14,morning,weekend
5578,Cookies,1/29/2017 11:17,morning,weekend
5578,Brownie,1/29/2017 11:17,morning,weekend
5579,Baguette,1/29/2017 11:20,morning,weekend
5580,Baguette,1/29/2017 11:21,morning,weekend
5581,Farm House,1/29/2017 11:22,morning,weekend
5582,Coffee,1/29/2017 11:25,morning,weekend
5583,Coffee,1/29/2017 11:34,morning,weekend
5583,Coffee,1/29/2017 11:34,morning,weekend
5583,Medialuna,1/29/2017 11:34,morning,weekend
5583,Cookies,1/29/2017 11:34,morning,weekend
5584,Farm House,1/29/2017 11:40,morning,weekend
5585,Coffee,1/29/2017 11:42,morning,weekend
5585,Granola,1/29/2017 11:42,morning,weekend
5585,Bread,1/29/2017 11:42,morning,weekend
5586,Coffee,1/29/2017 11:45,morning,weekend
5586,Spanish Brunch,1/29/2017 11:45,morning,weekend
5587,Cake,1/29/2017 11:51,morning,weekend
5587,Bread,1/29/2017 11:51,morning,weekend
5587,Baguette,1/29/2017 11:51,morning,weekend
5588,The Nomad,1/29/2017 11:59,morning,weekend
5588,Coffee,1/29/2017 11:59,morning,weekend
5588,Farm House,1/29/2017 11:59,morning,weekend
5588,Coffee,1/29/2017 11:59,morning,weekend
5589,Bread,1/29/2017 12:00,afternoon,weekend
5589,Bread,1/29/2017 12:00,afternoon,weekend
5590,Juice,1/29/2017 12:06,afternoon,weekend
5591,Spanish Brunch,1/29/2017 12:12,afternoon,weekend
5591,Extra Salami or Feta,1/29/2017 12:12,afternoon,weekend
5591,Coffee,1/29/2017 12:12,afternoon,weekend
5592,Bread,1/29/2017 12:21,afternoon,weekend
5592,Granola,1/29/2017 12:21,afternoon,weekend
5592,Pastry,1/29/2017 12:21,afternoon,weekend
5593,Bread,1/29/2017 12:22,afternoon,weekend
5593,Coffee,1/29/2017 12:22,afternoon,weekend
5593,Pastry,1/29/2017 12:22,afternoon,weekend
5594,Bread,1/29/2017 12:27,afternoon,weekend
5594,Bread,1/29/2017 12:27,afternoon,weekend
5595,Brownie,1/29/2017 12:35,afternoon,weekend
5596,Spanish Brunch,1/29/2017 12:39,afternoon,weekend
5596,Coffee,1/29/2017 12:39,afternoon,weekend
5596,Smoothies,1/29/2017 12:39,afternoon,weekend
5597,Bread,1/29/2017 12:48,afternoon,weekend
5597,Coffee,1/29/2017 12:48,afternoon,weekend
5597,Pastry,1/29/2017 12:48,afternoon,weekend
5597,Scone,1/29/2017 12:48,afternoon,weekend
5598,Hot chocolate,1/29/2017 12:54,afternoon,weekend
5598,Coffee,1/29/2017 12:54,afternoon,weekend
5598,Sandwich,1/29/2017 12:54,afternoon,weekend
5598,Toast,1/29/2017 12:54,afternoon,weekend
5598,Cake,1/29/2017 12:54,afternoon,weekend
5599,Bread,1/29/2017 12:57,afternoon,weekend
5600,Pastry,1/29/2017 12:59,afternoon,weekend
5600,Coffee,1/29/2017 12:59,afternoon,weekend
5600,Coffee,1/29/2017 12:59,afternoon,weekend
5600,Bread,1/29/2017 12:59,afternoon,weekend
5601,Hot chocolate,1/29/2017 13:24,afternoon,weekend
5601,Tea,1/29/2017 13:24,afternoon,weekend
5601,Alfajores,1/29/2017 13:24,afternoon,weekend
5601,Medialuna,1/29/2017 13:24,afternoon,weekend
5601,Medialuna,1/29/2017 13:24,afternoon,weekend
5603,Tea,1/29/2017 13:54,afternoon,weekend
5603,Bread,1/29/2017 13:54,afternoon,weekend
5604,Sandwich,1/29/2017 13:58,afternoon,weekend
5604,Juice,1/29/2017 13:58,afternoon,weekend
5604,Truffles,1/29/2017 13:58,afternoon,weekend
5604,Coffee,1/29/2017 13:58,afternoon,weekend
5604,Medialuna,1/29/2017 13:58,afternoon,weekend
5604,Scone,1/29/2017 13:58,afternoon,weekend
5605,Bread,1/29/2017 13:59,afternoon,weekend
5605,Coffee,1/29/2017 13:59,afternoon,weekend
5605,Sandwich,1/29/2017 13:59,afternoon,weekend
5605,Medialuna,1/29/2017 13:59,afternoon,weekend
5606,Coffee,1/29/2017 14:12,afternoon,weekend
5606,Bread,1/29/2017 14:12,afternoon,weekend
5606,Pastry,1/29/2017 14:12,afternoon,weekend
5606,Frittata,1/29/2017 14:12,afternoon,weekend
5607,Frittata,1/29/2017 14:13,afternoon,weekend
5607,Bread,1/29/2017 14:13,afternoon,weekend
5608,Coffee,1/29/2017 14:17,afternoon,weekend
5608,Soup,1/29/2017 14:17,afternoon,weekend
5608,Sandwich,1/29/2017 14:17,afternoon,weekend
5609,Coffee,1/29/2017 14:22,afternoon,weekend
5609,Sandwich,1/29/2017 14:22,afternoon,weekend
5609,Salad,1/29/2017 14:22,afternoon,weekend
5610,Salad,1/29/2017 14:50,afternoon,weekend
5611,Bread,1/29/2017 14:54,afternoon,weekend
5612,Fudge,1/29/2017 14:56,afternoon,weekend
5612,Jam,1/29/2017 14:56,afternoon,weekend
5613,Tea,1/29/2017 15:03,afternoon,weekend
5613,Hot chocolate,1/29/2017 15:03,afternoon,weekend
5613,Cake,1/29/2017 15:03,afternoon,weekend
5613,Medialuna,1/29/2017 15:03,afternoon,weekend
5613,Medialuna,1/29/2017 15:03,afternoon,weekend
5614,Bakewell,1/29/2017 15:04,afternoon,weekend
5614,Hot chocolate,1/29/2017 15:04,afternoon,weekend
5614,Toast,1/29/2017 15:04,afternoon,weekend
5614,Chicken Stew,1/29/2017 15:04,afternoon,weekend
5615,Coffee,1/29/2017 15:25,afternoon,weekend
5615,Tea,1/29/2017 15:25,afternoon,weekend
5615,Pastry,1/29/2017 15:25,afternoon,weekend
5616,Cookies,1/29/2017 15:35,afternoon,weekend
5616,Cookies,1/29/2017 15:35,afternoon,weekend
5616,Cake,1/29/2017 15:35,afternoon,weekend
5616,Baguette,1/29/2017 15:35,afternoon,weekend
5616,Cookies,1/29/2017 15:35,afternoon,weekend
5617,Bread,1/29/2017 15:53,afternoon,weekend
5617,Tea,1/29/2017 15:53,afternoon,weekend
5617,Cake,1/29/2017 15:53,afternoon,weekend
5617,Bread,1/29/2017 15:53,afternoon,weekend
5617,Chicken Stew,1/29/2017 15:53,afternoon,weekend
5618,Spanish Brunch,1/29/2017 16:03,afternoon,weekend
5618,Coffee,1/29/2017 16:03,afternoon,weekend
5618,Hot chocolate,1/29/2017 16:03,afternoon,weekend
5618,Bakewell,1/29/2017 16:03,afternoon,weekend
5618,Bread,1/29/2017 16:03,afternoon,weekend
5620,Medialuna,1/29/2017 16:04,afternoon,weekend
5621,Cake,1/29/2017 16:19,afternoon,weekend
5621,Scone,1/29/2017 16:19,afternoon,weekend
5621,Medialuna,1/29/2017 16:19,afternoon,weekend
5621,Coffee,1/29/2017 16:19,afternoon,weekend
5621,Tea,1/29/2017 16:19,afternoon,weekend
5622,Coffee,1/29/2017 16:31,afternoon,weekend
5622,Medialuna,1/29/2017 16:31,afternoon,weekend
5623,Bread,1/30/2017 8:36,morning,weekday
5624,Pastry,1/30/2017 8:58,morning,weekday
5625,Coffee,1/30/2017 9:25,morning,weekday
5625,Coffee,1/30/2017 9:25,morning,weekday
5626,Bread,1/30/2017 9:44,morning,weekday
5626,Pastry,1/30/2017 9:44,morning,weekday
5627,Bread,1/30/2017 9:48,morning,weekday
5627,Bread,1/30/2017 9:48,morning,weekday
5628,Bread,1/30/2017 9:53,morning,weekday
5629,Bread,1/30/2017 9:58,morning,weekday
5630,Bread,1/30/2017 10:14,morning,weekday
5631,Pastry,1/30/2017 11:00,morning,weekday
5632,Pastry,1/30/2017 11:01,morning,weekday
5632,Coffee,1/30/2017 11:01,morning,weekday
5632,Coffee,1/30/2017 11:01,morning,weekday
5633,Bread,1/30/2017 11:04,morning,weekday
5634,Farm House,1/30/2017 11:17,morning,weekday
5634,Jam,1/30/2017 11:17,morning,weekday
5634,Scandinavian,1/30/2017 11:17,morning,weekday
5635,Coffee,1/30/2017 11:33,morning,weekday
5635,Cookies,1/30/2017 11:33,morning,weekday
5636,Pastry,1/30/2017 12:08,afternoon,weekday
5636,Coffee,1/30/2017 12:08,afternoon,weekday
